Row #,Species,Count,Location,S/P,Date,LocID,SubID
1612,Ringed Antpipit,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1613,Southern Antpipit,1,"PN do Itatiaia--Parte Baixa (Hotéis Ype, Donati, Simon; 400-800m)",BR-RJ,22 Nov 2019,L805162,S61861963
1614,Eared Pygmy-Tyrant,2,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1615,Black-capped Pygmy-Tyrant,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
1616,Scale-crested Pygmy-Tyrant,1,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
1617,Double-banded Pygmy-Tyrant,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1618,Southern Bentbill,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1619,Drab-breasted Pygmy-Tyrant,2,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
1620,Brown-breasted Pygmy-Tyrant,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1621,Eye-ringed Tody-Tyrant,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
1622,Johannes's Tody-Tyrant,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1623,Hangnest Tody-Tyrant,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1624,Black-throated Tody-Tyrant,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
1625,Fork-tailed Pygmy-Tyrant,1,Parque Mambucaba--Estrada do Chapeu do Sol,BR-RJ,19 Nov 2019,L10125533,S61746789
1626,Rufous-crowned Tody-Flycatcher,3,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57947795
1627,Johnson's Tody-Flycatcher,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
1628,Ochre-faced Tody-Flycatcher,1,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
1629,Slate-headed Tody-Flycatcher,1,RN Laguna de Sonso,CO-VAC,05 Jul 2018,L465353,S50144051
1630,Spotted Tody-Flycatcher,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
1631,Gray-headed Tody-Flycatcher,1,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
1632,Common Tody-Flycatcher,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
1633,Black-headed Tody-Flycatcher,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
1634,Yellow-browed Tody-Flycatcher,1,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
1635,Brownish Twistwing,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1636,Olivaceous Flatbill,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
1637,Pacific Flatbill,1,RN San Cipriano-Escalerete,CO-VAC,04 Jul 2018,L2711479,S50144064
1638,Yellow-olive Flycatcher,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1639,Yellow-margined Flycatcher,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1640,Gray-crowned Flycatcher,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
1641,Yellow-breasted Flycatcher,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
1642,Cinnamon Flycatcher,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1643,Cliff Flycatcher,1,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
1644,Ornate Flycatcher,2,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
1645,Handsome Flycatcher,7,Cerro Montezuma--Los Chorros,CO-RIS,07 Jul 2019,L6109719,S58038952
1646,Brown-capped Tyrannulet,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
1647,Northern Beardless-Tyrannulet,,Batopilas (pueblo),MX-CHH,03 Jan 2003,L293078,S58369733
1648,Southern Beardless-Tyrannulet,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
1649,White-tailed Tyrannulet,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1650,White-banded Tyrannulet,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1651,White-throated Tyrannulet,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
1652,Black-crested Tit-Tyrant,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
1653,Pied-crested Tit-Tyrant,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
1654,Tufted Tit-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1655,Mouse-colored Tyrannulet,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1656,Yellow Tyrannulet,2,Parque Mambucaba--Estrada do Chapeu do Sol,BR-RJ,19 Nov 2019,L10125533,S61746789
1657,Gray-backed Tachuri,1,Campos do Jordão--brejo caminho p. Pico do Itapeva,BR-SP,18 Nov 2019,L7278342,S61861387
1658,Yellow-crowned Tyrannulet,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1659,Forest Elaenia,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
1660,Gray Elaenia,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
1661,Yellow-crowned Elaenia,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
1662,Plain-crested Elaenia,1,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
1663,Small-headed Elaenia,3,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1664,Yellow-bellied Elaenia,,Jaen west to Olmos,PE-CAJ,16 Oct 2012,L9695402,S58454056
1665,Small-billed Elaenia,1,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
1666,Olivaceous Elaenia,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
1667,White-crested Elaenia,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1668,Sierran Elaenia,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1669,Mountain Elaenia,2,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
1670,Torrent Tyrannulet,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
1671,White-crested Tyrannulet,2,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1672,Rough-legged Tyrannulet,1,Tapiraí--Estrada para o Legado das Águas,BR-SP,15 Nov 2019,L7783590,S61615064
1673,Greenish Tyrannulet,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1674,Planalto Tyrannulet,1,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
1675,Sooty-headed Tyrannulet,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
1676,Black-capped Tyrannulet,1,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57947795
1677,Gray-capped Tyrannulet,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1678,Guatemalan Tyrannulet,1,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
1679,Mistletoe Tyrannulet,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1680,Golden-faced Tyrannulet,2,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
1681,Slender-footed Tyrannulet,1,Río Inírida--Inírida,CO-GUA,08 Jul 2018,L2613195,S48122290
1682,Tawny-crowned Pygmy-Tyrant,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
1683,Gray-and-white Tyrannulet,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1684,Amazonian Tyrannulet,1,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
1685,Bran-colored Flycatcher,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
1686,Euler's Flycatcher,1,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
1687,Tufted Flycatcher,,Urique (pueblo),MX-CHH,29 Dec 2002,L1653804,S58369677
1688,Olive-sided Flycatcher,,Golden Gate Park--Stow Lake,US-CA,25 Apr 1992,L499374,S58528346
1689,Greater Pewee,,Urique (pueblo),MX-CHH,29 Dec 2002,L1653804,S58369677
1690,Smoke-colored Pewee,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1691,Western Wood-Pewee,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1692,Eastern Wood-Pewee,,Dolph Nature Area,US-MI,12 May 1996,L210751,S58533029
1693,Tropical Pewee,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
1694,Fuscous Flycatcher,3,Cuffie River Nature Retreat,TT-WTO,13 Oct 2017,L470121,S39899929
1695,Yellow-bellied Flycatcher,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
1696,Acadian Flycatcher,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1697,Alder Flycatcher,1,Hollywood Blvd - Howie/ Karen Neilsen's,US-ME,01 Aug 2017,L6170052,S38578021
1698,Willow Flycatcher,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1699,Least Flycatcher,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
1700,Hammond's Flycatcher,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1701,Gray Flycatcher,,Bend area vacation,US-OR,09 Aug 2009,L9698388,S58472473
1702,Dusky Flycatcher,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1703,Pacific-slope Flycatcher,,Cazadero cabin,US-CA,20 Aug 2002,L9686240,S58404445
1704,Cordilleran Flycatcher,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
1705,Black Phoebe,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1706,Eastern Phoebe,,Sylva/Smoky Mtn Vacation,US-NC,01 Jul 1997,L9710194,S58531217
1707,Say's Phoebe,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
1708,Vermilion Flycatcher,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
1709,Rufous-tailed Tyrant,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
1710,Crested Black-Tyrant,2,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1711,Velvety Black-Tyrant,4,PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m),BR-MG,21 Nov 2019,L787488,S61861971
1712,Blue-billed Black-Tyrant,1,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
1713,Drab Water Tyrant,2,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1714,Yellow-browed Tyrant,1,PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m),BR-MG,21 Nov 2019,L787488,S61861971
1715,Spot-billed Ground-Tyrant,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
1716,Rufous-naped Ground-Tyrant,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
1717,Plain-capped Ground-Tyrant,1,"Vía al Nevado, Tolima, CO (4,941, -75,342)",CO-TOL,05 Jul 2019,L9605167,S58011659
1718,Black-billed Shrike-Tyrant,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
1719,White-tailed Shrike-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1720,Streak-throated Bush-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1721,Smoky Bush-Tyrant,2,Camino Montezuma--Base Militar,CO-RIS,07 Jul 2019,L5718944,S58037657
1722,Rufous-webbed Bush-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1723,Streamer-tailed Tyrant,4,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
1724,Shear-tailed Gray Tyrant,5,PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m),BR-MG,21 Nov 2019,L787488,S61861971
1725,Pied Water-Tyrant,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
1726,Masked Water-Tyrant,2,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
1727,White-headed Marsh Tyrant,1,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
1728,Tumbes Tyrant,,Reserva Ecológica Chaparri,PE-LAM,18 Oct 2012,L3966184,S58454569
1729,Jelski's Chat-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1730,Yellow-bellied Chat-Tyrant,2,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57947795
1731,Slaty-backed Chat-Tyrant,2,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57928726
1732,Rufous-breasted Chat-Tyrant,,Kuelap Ruins area,PE-AMA,09 Oct 2012,L9694444,S58449130
1733,Brown-backed Chat-Tyrant,1,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
1734,White-browed Chat-Tyrant,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
1735,Long-tailed Tyrant,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
1736,Short-tailed Field Tyrant,,Reserva Ecológica Chaparri,PE-LAM,19 Oct 2012,L3966184,S58454695
1737,Large-headed Flatbill,2,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
1738,Rufous-tailed Attila,3,"Parque Estadual Carlos Botelho--(-24.125, -47.991)",BR-SP,11 Nov 2019,L10216863,S61861351
1739,Cinnamon Attila,1,Río Inírida--Inírida,CO-GUA,08 Jul 2018,L2613195,S48122290
1740,Citron-bellied Attila,1,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
1741,Dull-capped Attila,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
1742,Gray-hooded Attila,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
1743,Bright-rumped Attila,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1744,Sibilant Sirystes,2,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
1745,Grayish Mourner,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
1746,Pale-bellied Mourner,1,Caño Culebra Trail,CO-GUA,07 Jul 2018,L7562069,S48122333
1747,Rufous Flycatcher,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1748,Dusky-capped Flycatcher,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1749,Swainson's Flycatcher,1,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
1750,Venezuelan Flycatcher,1,Cuffie River Nature Retreat,TT-WTO,13 Oct 2017,L470121,S39899929
1751,Panama Flycatcher,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
1752,Short-crested Flycatcher,2,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
1753,Apical Flycatcher,2,Grayish Piculet Quarry,CO-ANT,03 Jul 2019,L1402843,S57901694
1754,Pale-edged Flycatcher,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
1755,Ash-throated Flycatcher,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1756,Nutting's Flycatcher,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
1757,Great Crested Flycatcher,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
1758,Brown-crested Flycatcher,,Batopilas (pueblo),MX-CHH,03 Jan 2003,L293078,S58369733
1759,Cattle Tyrant,1,RN San Cipriano-Escalerete,CO-VAC,05 Jul 2018,L2711479,S50144059
1760,Lesser Kiskadee,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1761,Great Kiskadee,6,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1762,Boat-billed Flycatcher,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
1763,Rusty-margined Flycatcher,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1764,Social Flycatcher,20,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1765,Gray-capped Flycatcher,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
1766,White-ringed Flycatcher,1,RN San Cipriano-Escalerete,CO-VAC,04 Jul 2018,L2711479,S50144064
1767,Yellow-throated Flycatcher,1,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
1768,Three-striped Flycatcher,1,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
1769,Lemon-browed Flycatcher,1,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
1770,Golden-crowned Flycatcher,1,RN Aguaclara,CO-VAC,03 Jul 2018,L4303937,S50358002
1771,Baird's Flycatcher,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
1772,Streaked Flycatcher,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
1773,Sulphur-bellied Flycatcher,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
1774,Piratic Flycatcher,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
1775,Variegated Flycatcher,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1776,Crowned Slaty Flycatcher,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
1777,Sulphury Flycatcher,3,Waller Field,TT-TUP,07 Oct 2017,L623424,S39684164
1778,Tropical Kingbird,10,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1779,Cassin's Kingbird,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
1780,Thick-billed Kingbird,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
1781,Western Kingbird,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
1782,Eastern Kingbird,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
1783,Gray Kingbird,1,Blanchisseuse Rd,TT-TUP,10 Oct 2017,L6339036,S39857280
1784,Scissor-tailed Flycatcher,,Hornsby Bend (HOTE 037),US-TX,08 Oct 2005,L130766,S58503996
1785,Fork-tailed Flycatcher,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
1786,Golden-bellied Gerygone,1,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
1787,Small Minivet,,The Other Corner Guest House - Habarana,LK-7,06 Feb 2020,L10774969,S64569290
1788,Gray-chinned Minivet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1789,Short-billed Minivet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1790,Long-tailed Minivet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1791,Orange Minivet,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1792,Scarlet Minivet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1793,Gray Cuckooshrike,1,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
1794,Large Cuckooshrike,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
1795,Bar-bellied Cuckooshrike,20,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1796,Red-shouldered Cuckooshrike,2,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1797,Black-winged Cuckooshrike,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1798,Black-headed Cuckooshrike,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
1799,Blackish Cuckooshrike,6,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
1800,Blyth's Shrike-Babbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1801,Green Shrike-Babbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1802,Black-eared Shrike-Babbler,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1803,White-bellied Erpornis,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
1804,Rufous-browed Peppershrike,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1805,Black-billed Peppershrike,1,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
1806,Rufous-crowned Greenlet,1,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
1807,Scrub Greenlet,2,Cuffie River Nature Retreat,TT-WTO,13 Oct 2017,L470121,S39899929
1808,Gray-chested Greenlet,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
1809,Brown-headed Greenlet,1,Río Inírida--Inírida,CO-GUA,08 Jul 2018,L2613195,S48122290
1810,Lemon-chested Greenlet,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
1811,Green Shrike-Vireo,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1812,Slaty-capped Shrike-Vireo,1,Via Antigua a Buenaventura,CO-VAC,02 Jul 2018,L2998201,S50144060
1813,Tawny-crowned Greenlet,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
1814,Lesser Greenlet,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
1815,Dusky-capped Greenlet,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
1816,Golden-fronted Greenlet,,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
1817,Rufous-naped Greenlet,2,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,09 Jul 2019,L8012829,S58052274
1818,Mangrove Vireo,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
1819,Bell's Vireo,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1820,Hutton's Vireo,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
1821,Yellow-throated Vireo,,Dolph Nature Area,US-MI,28 Apr 1995,L210751,S58410507
1822,Cassin's Vireo,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
1823,Blue-headed Vireo,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
1824,Plumbeous Vireo,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
1825,Philadelphia Vireo,,Dolph Nature Area,US-MI,11 May 1996,L210751,S58533177
1826,Warbling Vireo,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
1827,Brown-capped Vireo,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
1828,Red-eyed Vireo,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
1829,Chivi Vireo,1,Cuffie River Nature Retreat,TT-WTO,13 Oct 2017,L470121,S39899929
1830,Yellow-green Vireo,1,Golden Gate Park--Stow Lake,US-CA,28 Sep 2019,L499374,S60192532
1831,Black-naped Oriole,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
1832,Ethiopian Black-headed Oriole,2,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1833,African Black-headed Oriole,2,"Rd from Bale Mountains NP to Negele (6.6960,39.7293)",ET-OR,22 Feb 2018,L7003000,S43363709
1834,Black-hooded Oriole,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1835,Maroon Oriole,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1836,White-breasted Woodswallow,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
1837,Brown-throated Wattle-eye,2,Bishangari Lodge,ET-OR,19 Feb 2018,L2825615,S43605421
1838,Gray-headed Batis,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
1839,Western Black-headed Batis,4,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
1840,Pygmy Batis,2,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
1841,White Helmetshrike,3,"Brown-tailed Chat spot (5.4507,39.6577)",ET-OR,23 Feb 2018,L7016119,S43363677
1842,Sri Lanka Woodshrike,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1843,Bar-winged Flycatcher-shrike,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1844,Common Iora,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1845,White-tailed Iora,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
1846,Great Iora,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
1847,Brubru,1,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
1848,Northern Puffback,1,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
1849,Pringle's Puffback,1,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
1850,Black-crowned Tchagra,2,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
1851,Three-streaked Tchagra,2,Yabello to Mega road,ET-OR,26 Feb 2018,L2099164,S43421888
1852,Red-naped Bushshrike,6,Wachile/Mega Rd.,ET-OR,24 Feb 2018,L7018508,S43421899
1853,Ethiopian Boubou,2,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
1854,Slate-colored Boubou,2,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
1855,Rosy-patched Bushshrike,2,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1856,Sulphur-breasted Bushshrike,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
1857,Gray-headed Bushshrike,1,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
1858,Malaysian Pied-Fantail,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
1859,Philippine Pied-Fantail,,"Heros Hill, Quezon City",PH-00,06 Mar 2004,L9650061,S58224295
1860,White-throated Fantail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1861,White-browed Fantail,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
1862,Black Drongo,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1863,Ashy Drongo,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
1864,White-bellied Drongo,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
1865,Bronzed Drongo,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
